Site	year	DOY	time	T_R1	T_C	T_S	VZA	T_A1	T_A0	u	ea	p	S_dn	L_dn	LAI	h_C	f_c	f_g	w_C
1	2021	132	3.0	284.3927975276041	284.3927975276041	293.588	0.0	283.513	0.0	0.891077	10.4678	992.665	0.405124	365.405	1.0	3.0	1.0	1.0	1.0
1	2021	132	3.5	284.97887214891085	284.97887214891085	293.45	0.0	283.831	0.0	1.78649	10.712899999999998	992.8520000000001	-0.328219	369.207	1.0	3.0	1.0	1.0	1.0
1	2021	132	4.0	285.0005521281572	285.0005521281572	293.497	0.0	283.722	0.0	1.6274	10.529000000000002	992.898	-0.519566	369.216	1.0	3.0	1.0	1.0	1.0
1	2021	132	4.5	284.9889897058416	284.9889897058416	293.605	0.0	283.64	0.0	1.49757	9.50721	992.957	-0.468296	369.333	1.0	3.0	1.0	1.0	1.0
1	2021	132	5.0	284.9613511107862	284.9613511107862	293.525	0.0	283.602	0.0	1.26071	9.06209	993.095	-0.473789	369.199	1.0	3.0	1.0	1.0	1.0
1	2021	132	5.5	284.887880180351	284.887880180351	293.45	0.0	283.492	0.0	1.37226	9.02668	993.2049999999999	-0.52689	368.772	1.0	3.0	1.0	1.0	1.0
1	2021	132	6.0	284.83690678926837	284.83690678926837	293.45	0.0	283.447	0.0	1.04269	8.606209999999999	993.313	-0.0558474	368.431	1.0	3.0	1.0	1.0	1.0
1	2021	132	6.5	284.99438426771644	284.99438426771644	293.45	0.0	283.595	0.0	0.690878	9.074480000000001	993.482	6.20504	368.803	1.0	3.0	1.0	1.0	1.0
1	2021	132	7.0	285.3597644045335	285.3597644045335	293.345	0.0	283.818	0.0	0.734345	9.94575	993.623	21.6368	370.0	1.0	3.0	1.0	1.0	1.0
1	2021	132	7.5	285.80556833399817	285.80556833399817	293.25	0.0	284.009	0.0	0.821959	10.6298	993.892	42.1919	371.379	1.0	3.0	1.0	1.0	1.0
1	2021	132	8.0	286.37673574147306	286.37673574147306	293.265	0.0	284.329	0.0	0.508926	11.3006	994.076	70.9077	373.246	1.0	3.0	1.0	1.0	1.0
1	2021	132	8.5	287.0436918713237	287.0436918713237	293.447	0.0	284.643	0.0	0.395829	11.8801	994.153	110.904	375.727	1.0	3.0	1.0	1.0	1.0
1	2021	132	9.0	287.7960445080197	287.7960445080197	293.552	0.0	285.005	0.0	0.70297	12.3079	994.3219999999999	144.419	378.193	1.0	3.0	1.0	1.0	1.0
1	2021	132	9.5	288.38671263794805	288.38671263794805	293.797	0.0	285.061	0.0	1.37205	12.3621	994.3910000000001	169.693	378.76	1.0	3.0	1.0	1.0	1.0
1	2021	132	10.0	289.05789068025496	289.05789068025496	294.155	0.0	285.402	0.0	1.30195	12.7175	994.587	184.742	379.985	1.0	3.0	1.0	1.0	1.0
1	2021	132	10.5	290.24886338677817	290.24886338677817	294.49	0.0	286.061	0.0	0.959788	12.9821	994.7839999999999	230.753	379.907	1.0	3.0	1.0	1.0	1.0
1	2021	132	11.0	292.10739944989655	292.10739944989655	294.887	0.0	287.352	0.0	0.69767	13.2704	994.8919999999999	305.778	380.949	1.0	3.0	1.0	1.0	1.0
1	2021	132	11.5	294.3219690679371	294.3219690679371	295.389	0.0	288.26	0.0	1.68912	13.4206	994.921	413.308	383.495	1.0	3.0	1.0	1.0	1.0
1	2021	132	12.0	297.3509678180019	297.3509678180019	296.175	0.0	288.948	0.0	2.14562	13.596400000000003	995.012	596.152	380.296	1.0	3.0	1.0	1.0	1.0
1	2021	132	12.5	299.7189108639868	299.7189108639868	297.306	0.0	289.568	0.0	2.38799	13.6468	995.141	763.521	372.843	1.0	3.0	1.0	1.0	1.0
1	2021	132	13.0	298.7910265194797	298.7910265194797	298.711	0.0	289.348	0.0	2.8657	13.498099999999999	995.2069999999999	655.233	379.211	1.0	3.0	1.0	1.0	1.0
1	2021	132	13.5	299.31298851997786	299.31298851997786	300.016	0.0	289.15	0.0	2.87599	13.3416	995.201	723.185	374.65	1.0	3.0	1.0	1.0	1.0
1	2021	132	14.0	298.41156708726345	298.41156708726345	301.038	0.0	288.791	0.0	3.03236	13.180499999999999	995.158	657.89	381.339	1.0	3.0	1.0	1.0	1.0
1	2021	132	14.5	301.21356131873586	301.21356131873586	301.915	0.0	289.373	0.0	2.79957	13.2395	995.138	878.146	361.88	1.0	3.0	1.0	1.0	1.0
1	2021	132	15.0	302.10408665591837	302.10408665591837	302.81	0.0	289.678	0.0	2.7873	13.2901	994.9260000000002	900.968	333.092	1.0	3.0	1.0	1.0	1.0
1	2021	132	15.5	301.638340118522	301.638340118522	303.721	0.0	289.354	0.0	3.07383	13.2576	994.7339999999999	883.723	321.656	1.0	3.0	1.0	1.0	1.0
1	2021	132	16.0	300.7502973035872	300.7502973035872	304.612	0.0	289.614	0.0	3.21808	13.3521	994.53	805.032	321.318	1.0	3.0	1.0	1.0	1.0
1	2021	132	16.5	298.07314820950575	298.07314820950575	305.248	0.0	288.642	0.0	3.32602	13.2287	994.592	629.451	346.936	1.0	3.0	1.0	1.0	1.0
1	2021	132	17.0	294.5047002909989	294.5047002909989	305.55	0.0	287.101	0.0	3.3221	12.9677	994.327	417.387	370.365	1.0	3.0	1.0	1.0	1.0
1	2021	132	17.5	292.12189098737997	292.12189098737997	305.285	0.0	286.343	0.0	2.96053	12.758699999999997	994.319	248.946	377.555	1.0	3.0	1.0	1.0	1.0
1	2021	132	18.0	290.8025527787426	290.8025527787426	304.605	0.0	285.814	0.0	2.75274	12.5824	994.2710000000001	182.437	376.366	1.0	3.0	1.0	1.0	1.0
1	2021	132	18.5	289.8247886233928	289.8247886233928	303.73	0.0	285.583	0.0	2.09832	12.4747	994.191	126.439	371.981	1.0	3.0	1.0	1.0	1.0
1	2021	132	19.0	288.8280468826189	288.8280468826189	302.902	0.0	285.334	0.0	2.15207	12.340599999999998	994.3430000000001	72.1831	373.651	1.0	3.0	1.0	1.0	1.0
1	2021	132	19.5	288.0521728420195	288.0521728420195	301.965	0.0	285.329	0.0	1.18654	12.3119	994.312	27.4619	373.548	1.0	3.0	1.0	1.0	1.0
1	2021	132	20.0	287.41061300286407	287.41061300286407	301.07	0.0	285.226	0.0	1.02186	12.218	994.22	5.88734	372.049	1.0	3.0	1.0	1.0	1.0
1	2021	132	20.5	286.85865921477733	286.85865921477733	300.195	0.0	284.872	0.0	1.69706	11.927900000000001	994.43	-0.770422	370.558	1.0	3.0	1.0	1.0	1.0
1	2021	132	21.0	286.52910007556267	286.52910007556267	299.405	0.0	284.656	0.0	1.86812	11.754100000000001	994.7210000000001	-1.01716	366.66	1.0	3.0	1.0	1.0	1.0
1	2021	132	21.5	286.21920156527455	286.21920156527455	298.654	0.0	284.385	0.0	2.09293	11.4988	994.7669999999999	-1.05607	366.084	1.0	3.0	1.0	1.0	1.0
1	2021	132	22.0	286.0964044552284	286.0964044552284	298.027	0.0	284.191	0.0	1.16846	11.1595	995.173	-1.0341	369.893	1.0	3.0	1.0	1.0	1.0
1	2021	132	22.5	286.1172823101436	286.1172823101436	297.487	0.0	284.458	0.0	0.25212	11.570400000000001	995.534	-0.781866	370.337	1.0	3.0	1.0	1.0	1.0
1	2021	132	23.0	286.13630612330553	286.13630612330553	296.982	0.0	284.573	0.0	0.380029	11.696	995.795	-0.651861	370.631	1.0	3.0	1.0	1.0	1.0
1	2021	132	23.5	286.0647390030085	286.0647390030085	296.688	0.0	284.335	0.0	1.60372	10.704899999999999	996.0260000000001	-1.05882	372.075	1.0	3.0	1.0	1.0	1.0
1	2021	133	0.0	285.7928069832328	285.7928069832328	296.36	0.0	284.138	0.0	1.6357	9.12494	996.1789999999999	-1.046	372.328	1.0	3.0	1.0	1.0	1.0
1	2021	133	0.5	285.6202576324931	285.6202576324931	296.048	0.0	284.032	0.0	1.50417	8.83892	996.13	-0.906379	372.025	1.0	3.0	1.0	1.0	1.0
1	2021	133	1.0	285.5586663197333	285.5586663197333	295.818	0.0	284.013	0.0	1.17672	9.087060000000001	995.949	-0.791937	371.905	1.0	3.0	1.0	1.0	1.0
1	2021	133	1.5	285.5560456293787	285.5560456293787	295.5	0.0	284.058	0.0	1.12011	8.73963	995.742	-0.692144	372.05	1.0	3.0	1.0	1.0	1.0
1	2021	133	2.0	285.57955493393115	285.57955493393115	295.175	0.0	284.08	0.0	0.913563	9.172899999999998	995.5500000000001	-0.724188	372.146	1.0	3.0	1.0	1.0	1.0
1	2021	133	2.5	285.5515476636185	285.5515476636185	295.0	0.0	284.075	0.0	1.03683	9.04853	995.34	-0.698553	372.164	1.0	3.0	1.0	1.0	1.0
1	2021	133	3.0	285.52186208648715	285.52186208648715	294.773	0.0	284.05	0.0	0.999211	9.10509	995.142	-0.674291	372.092	1.0	3.0	1.0	1.0	1.0
1	2021	133	3.5	285.4568459621102	285.4568459621102	294.57	0.0	283.99	0.0	0.837843	9.05582	994.9260000000002	-0.701299	371.681	1.0	3.0	1.0	1.0	1.0
1	2021	133	4.0	285.43008109044024	285.43008109044024	294.398	0.0	283.974	0.0	0.653107	9.73447	994.902	-0.747076	371.483	1.0	3.0	1.0	1.0	1.0
1	2021	133	4.5	285.3687002433475	285.3687002433475	294.25	0.0	283.928	0.0	0.608742	10.379000000000001	994.798	-0.861518	371.05	1.0	3.0	1.0	1.0	1.0
1	2021	133	5.0	285.25716129758996	285.25716129758996	294.072	0.0	284.051	0.0	0.362087	10.0742	994.597	-0.786444	370.606	1.0	3.0	1.0	1.0	1.0
1	2021	133	5.5	285.2003713072924	285.2003713072924	293.893	0.0	283.883	0.0	0.181843	9.91222	994.519	-0.761267	370.378	1.0	3.0	1.0	1.0	1.0
1	2021	133	6.0	285.11452472132584	285.11452472132584	293.748	0.0	283.67	0.0	0.885924	9.6416	994.4849999999999	-0.0521853	369.996	1.0	3.0	1.0	1.0	1.0
1	2021	133	6.5	285.1400977785964	285.1400977785964	293.605	0.0	283.599	0.0	0.813519	9.81561	994.5619999999999	11.9715	369.387	1.0	3.0	1.0	1.0	1.0
1	2021	133	7.0	285.2510013322622	285.2510013322622	293.45	0.0	283.626	0.0	0.666757	10.7301	994.863	38.6754	368.521	1.0	3.0	1.0	1.0	1.0
1	2021	133	7.5	285.7702062334122	285.7702062334122	293.445	0.0	283.767	0.0	0.509944	11.0574	995.2760000000001	69.4643	370.608	1.0	3.0	1.0	1.0	1.0
1	2021	133	8.0	286.5404826247074	286.5404826247074	293.445	0.0	284.169	0.0	0.205471	11.762999999999998	995.562	129.381	372.8	1.0	3.0	1.0	1.0	1.0
1	2021	133	8.5	287.2944669394047	287.2944669394047	293.473	0.0	284.259	0.0	1.35665	11.6587	995.7719999999999	184.452	375.81	1.0	3.0	1.0	1.0	1.0
1	2021	133	9.0	288.352741574945	288.352741574945	293.74	0.0	285.246	0.0	0.371864	12.3326	995.5899999999999	244.628	381.429	1.0	3.0	1.0	1.0	1.0
1	2021	133	9.5	288.9690218015635	288.9690218015635	294.17	0.0	285.551	0.0	1.8313	12.3397	995.4910000000001	261.863	383.005	1.0	3.0	1.0	1.0	1.0
1	2021	133	10.0	289.9206288384183	289.9206288384183	294.607	0.0	285.899	0.0	2.24474	12.2761	995.458	332.389	383.829	1.0	3.0	1.0	1.0	1.0
1	2021	133	10.5	291.058143094791	291.058143094791	295.073	0.0	286.459	0.0	1.68067	12.471400000000001	995.6600000000001	360.393	378.927	1.0	3.0	1.0	1.0	1.0
1	2021	133	11.0	293.11970750919573	293.11970750919573	295.683	0.0	287.598	0.0	0.580288	12.56	995.8100000000001	432.059	379.804	1.0	3.0	1.0	1.0	1.0
1	2021	133	11.5	295.4299507875982	295.4299507875982	296.377	0.0	288.136	0.0	2.41881	12.91	995.8760000000001	575.276	380.627	1.0	3.0	1.0	1.0	1.0
1	2021	133	12.0	299.0286709594317	299.0286709594317	297.256	0.0	288.005	0.0	3.82161	12.5121	995.8960000000001	918.873	363.609	1.0	3.0	1.0	1.0	1.0
1	2021	133	12.5	301.3422490754074	301.3422490754074	298.627	0.0	288.001	0.0	3.63873	12.3522	995.9180000000001	989.54	346.483	1.0	3.0	1.0	1.0	1.0
1	2021	133	13.0	302.73415252230035	302.73415252230035	300.412	0.0	288.194	0.0	3.26762	12.380799999999999	995.711	1033.89	321.958	1.0	3.0	1.0	1.0	1.0
1	2021	133	13.5	302.8398366407159	302.8398366407159	302.21	0.0	288.533	0.0	3.19833	12.5359	995.58	992.772	325.039	1.0	3.0	1.0	1.0	1.0
1	2021	133	14.0	302.94575063648705	302.94575063648705	303.711	0.0	288.642	0.0	3.77886	12.450399999999998	995.4889999999999	1002.85	324.668	1.0	3.0	1.0	1.0	1.0
1	2021	133	14.5	302.11323195620685	302.11323195620685	304.866	0.0	288.27	0.0	3.95874	12.368599999999999	995.317	976.018	320.407	1.0	3.0	1.0	1.0	1.0
1	2021	133	15.0	302.0331235571159	302.0331235571159	305.692	0.0	288.864	0.0	3.77067	12.375499999999999	995.0239999999999	927.241	320.779	1.0	3.0	1.0	1.0	1.0
1	2021	133	15.5	301.99120507689395	301.99120507689395	306.285	0.0	289.659	0.0	3.50461	12.4743	994.7160000000001	864.252	322.927	1.0	3.0	1.0	1.0	1.0
1	2021	133	16.0	301.1583810412374	301.1583810412374	306.743	0.0	289.855	0.0	3.06376	12.5262	994.4110000000001	789.352	323.88	1.0	3.0	1.0	1.0	1.0
1	2021	133	16.5	299.0460848104257	299.0460848104257	307.013	0.0	289.152	0.0	3.47406	12.288699999999999	994.2560000000001	706.549	320.936	1.0	3.0	1.0	1.0	1.0
1	2021	133	17.0	296.6962712666734	296.6962712666734	307.053	0.0	288.095	0.0	3.85163	11.975499999999998	993.954	610.095	317.811	1.0	3.0	1.0	1.0	1.0
1	2021	133	17.5	295.4381413641392	295.4381413641392	306.704	0.0	288.311	0.0	3.3981	11.970999999999998	993.818	503.697	318.401	1.0	3.0	1.0	1.0	1.0
1	2021	133	18.0	294.27726129734066	294.27726129734066	306.076	0.0	288.39	0.0	2.35716	11.886600000000001	993.6969999999999	390.827	318.982	1.0	3.0	1.0	1.0	1.0
1	2021	133	18.5	293.40029314530796	293.40029314530796	305.357	0.0	289.18	0.0	0.767783	12.014899999999999	993.6460000000001	276.06	321.089	1.0	3.0	1.0	1.0	1.0
1	2021	133	19.0	290.98120507525846	290.98120507525846	304.418	0.0	288.023	0.0	2.15024	11.6347	993.5539999999999	165.677	316.887	1.0	3.0	1.0	1.0	1.0
1	2021	133	19.5	288.0641805679441	288.0641805679441	303.3	0.0	286.106	0.0	2.74719	11.1798	993.3210000000001	63.7326	311.717	1.0	3.0	1.0	1.0	1.0
1	2021	133	20.0	285.8230314782604	285.8230314782604	302.082	0.0	284.359	0.0	2.59442	10.8504	993.503	8.29657	307.879	1.0	3.0	1.0	1.0	1.0
1	2021	133	20.5	284.6017217046462	284.6017217046462	300.859	0.0	283.235	0.0	3.07286	10.4924	993.5719999999999	-3.57425	305.785	1.0	3.0	1.0	1.0	1.0
1	2021	133	21.0	284.1584596650258	284.1584596650258	299.676	0.0	282.817	0.0	2.67652	10.2287	993.673	-3.26251	314.18	1.0	3.0	1.0	1.0	1.0
1	2021	133	21.5	284.43189584825404	284.43189584825404	298.66	0.0	282.899	0.0	2.66961	10.3453	993.823	-1.64888	339.496	1.0	3.0	1.0	1.0	1.0
1	2021	133	22.0	284.6326842382556	284.6326842382556	297.889	0.0	282.883	0.0	2.63095	10.3518	994.01	-0.954902	352.565	1.0	3.0	1.0	1.0	1.0
1	2021	133	22.5	284.6052716413481	284.6052716413481	297.249	0.0	282.753	0.0	2.22339	10.2299	994.157	-0.820777	358.809	1.0	3.0	1.0	1.0	1.0
1	2021	133	23.0	284.55788363424153	284.55788363424153	296.787	0.0	282.617	0.0	2.06526	10.038599999999999	994.11	-0.815283	361.221	1.0	3.0	1.0	1.0	1.0
1	2021	133	23.5	284.34116871641237	284.34116871641237	296.395	0.0	282.349	0.0	2.41586	9.59348	994.024	-1.19157	361.194	1.0	3.0	1.0	1.0	1.0
1	2021	134	0.0	284.2790257774731	284.2790257774731	296.023	0.0	282.288	0.0	1.66042	9.27651	993.913	-11.116	361.243	1.0	3.0	1.0	1.0	1.0
1	2021	134	0.5	284.200892401896	284.200892401896	295.755	0.0	282.206	0.0	1.74022	8.78787	993.951	-15.4872	361.435	1.0	3.0	1.0	1.0	1.0
1	2021	134	1.0	284.11579360510257	284.11579360510257	295.445	0.0	282.161	0.0	1.91978	8.17052	994.0120000000001	-12.5584	361.695	1.0	3.0	1.0	1.0	1.0
1	2021	134	1.5	284.03042128227577	284.03042128227577	295.152	0.0	282.159	0.0	1.9996	7.9140999999999995	993.954	-13.0084	361.836	1.0	3.0	1.0	1.0	1.0
1	2021	134	2.0	283.98105484536114	283.98105484536114	294.968	0.0	282.157	0.0	1.87461	7.66857	993.802	-8.60191	361.987	1.0	3.0	1.0	1.0	1.0
1	2021	134	2.5	283.8637061975665	283.8637061975665	294.717	0.0	282.079	0.0	1.47334	7.46541	993.576	-7.79349	361.545	1.0	3.0	1.0	1.0	1.0
1	2021	134	3.0	283.76685621239767	283.76685621239767	294.522	0.0	282.018	0.0	1.8482	7.4057	993.3839999999999	-7.92761	361.405	1.0	3.0	1.0	1.0	1.0
1	2021	134	3.5	283.5849359245655	283.5849359245655	294.322	0.0	281.864	0.0	2.19529	7.12438	993.225	-7.73215	360.577	1.0	3.0	1.0	1.0	1.0
1	2021	134	4.0	283.5691551620354	283.5691551620354	294.123	0.0	281.911	0.0	2.0945	6.961969999999999	993.1219999999998	-4.70127	360.749	1.0	3.0	1.0	1.0	1.0
1	2021	134	4.5	283.56365326621216	283.56365326621216	293.893	0.0	281.933	0.0	1.88817	7.0482	993.043	-2.43441	360.9	1.0	3.0	1.0	1.0	1.0
1	2021	134	5.0	283.56237983040614	283.56237983040614	293.683	0.0	281.958	0.0	1.47919	6.981470000000001	993.18	-0.720526	360.949	1.0	3.0	1.0	1.0	1.0
1	2021	134	5.5	283.5905923768498	283.5905923768498	293.502	0.0	282.006	0.0	0.695689	6.759149999999999	993.3050000000001	-0.62119	361.008	1.0	3.0	1.0	1.0	1.0
1	2021	134	6.0	283.46352934044234	283.46352934044234	293.402	0.0	281.861	0.0	0.692003	6.68779	993.3969999999999	-0.0810249	360.315	1.0	3.0	1.0	1.0	1.0
1	2021	134	6.5	283.25647064182397	283.25647064182397	293.217	0.0	281.648	0.0	3.01534	7.00126	993.2389999999999	6.15697	359.597	1.0	3.0	1.0	1.0	1.0
1	2021	134	7.0	283.3611168451972	283.3611168451972	293.03	0.0	281.646	0.0	1.77841	6.96341	993.347	17.9903	359.433	1.0	3.0	1.0	1.0	1.0
1	2021	134	7.5	283.6904898584646	283.6904898584646	292.85	0.0	281.651	0.0	1.957	7.27247	993.523	42.3485	359.671	1.0	3.0	1.0	1.0	1.0
1	2021	134	8.0	284.22457962859835	284.22457962859835	292.848	0.0	281.753	0.0	1.3155	8.1909	993.7810000000001	74.8683	360.253	1.0	3.0	1.0	1.0	1.0
1	2021	134	8.5	284.65241804626726	284.65241804626726	292.85	0.0	281.819	0.0	2.10269	8.44838	993.8639999999999	106.797	360.859	1.0	3.0	1.0	1.0	1.0
1	2021	134	9.0	285.7810387500345	285.7810387500345	292.89	0.0	282.291	0.0	1.89327	9.56379	993.942	168.402	362.041	1.0	3.0	1.0	1.0	1.0
1	2021	134	9.5	287.2119009107205	287.2119009107205	293.138	0.0	283.063	0.0	1.51297	10.227500000000001	994.1160000000001	216.143	362.681	1.0	3.0	1.0	1.0	1.0
1	2021	134	10.0	288.3285870552169	288.3285870552169	293.517	0.0	283.7	0.0	1.41205	10.712000000000002	994.057	243.756	364.554	1.0	3.0	1.0	1.0	1.0
1	2021	134	10.5	289.83006020376985	289.83006020376985	293.987	0.0	284.665	0.0	0.641695	11.159400000000002	993.9960000000001	286.508	367.719	1.0	3.0	1.0	1.0	1.0
1	2021	134	11.0	291.68585410818247	291.68585410818247	294.498	0.0	285.847	0.0	0.688411	11.632	994.0730000000001	348.807	372.178	1.0	3.0	1.0	1.0	1.0
1	2021	134	11.5	292.91671548430025	292.91671548430025	295.124	0.0	286.808	0.0	0.468798	12.183900000000001	994.0980000000001	369.839	376.165	1.0	3.0	1.0	1.0	1.0
1	2021	134	12.0	295.2016804612301	295.2016804612301	295.875	0.0	288.297	0.0	0.626269	12.593699999999998	994.2	464.044	380.933	1.0	3.0	1.0	1.0	1.0
1	2021	134	12.5	300.0479538541569	300.0479538541569	296.73	0.0	289.561	0.0	1.44242	12.8149	993.982	833.152	376.871	1.0	3.0	1.0	1.0	1.0
1	2021	134	13.0	303.1623420280725	303.1623420280725	297.997	0.0	290.747	0.0	1.85412	13.067	993.861	914.435	372.849	1.0	3.0	1.0	1.0	1.0
1	2021	134	13.5	300.23036983188643	300.23036983188643	299.798	0.0	289.988	0.0	2.24716	13.116199999999997	993.687	699.666	370.678	1.0	3.0	1.0	1.0	1.0
1	2021	134	14.0	305.5318149700657	305.5318149700657	301.276	0.0	291.025	0.0	2.60217	12.6337	993.366	1074.62	333.042	1.0	3.0	1.0	1.0	1.0
1	2021	134	14.5	305.2117434070191	305.2117434070191	302.752	0.0	291.196	0.0	2.75543	12.210099999999999	992.907	985.568	320.89	1.0	3.0	1.0	1.0	1.0
1	2021	134	15.0	303.36469922507916	303.36469922507916	304.178	0.0	290.258	0.0	4.15975	11.9208	992.855	942.464	318.008	1.0	3.0	1.0	1.0	1.0
1	2021	134	15.5	301.5311865500152	301.5311865500152	305.27	0.0	289.466	0.0	4.25278	11.8452	992.6310000000001	886.157	313.144	1.0	3.0	1.0	1.0	1.0
1	2021	134	16.0	299.536738622151	299.536738622151	305.815	0.0	288.733	0.0	4.52131	11.836400000000001	992.517	814.859	310.647	1.0	3.0	1.0	1.0	1.0
1	2021	134	16.5	298.75189073799993	298.75189073799993	306.13	0.0	288.7	0.0	3.88615	11.910499999999999	992.4680000000001	727.429	310.144	1.0	3.0	1.0	1.0	1.0
1	2021	134	17.0	296.8063242448568	296.8063242448568	306.247	0.0	287.969	0.0	3.33243	11.7336	992.255	640.252	308.608	1.0	3.0	1.0	1.0	1.0
1	2021	134	17.5	296.3427915932349	296.3427915932349	305.873	0.0	288.361	0.0	1.7442	11.7757	992.097	567.549	319.329	1.0	3.0	1.0	1.0	1.0
1	2021	134	18.0	292.34418644511385	292.34418644511385	305.492	0.0	286.482	0.0	4.27074	11.169500000000001	991.945	404.241	303.686	1.0	3.0	1.0	1.0	1.0
1	2021	134	18.5	289.23477410512174	289.23477410512174	304.533	0.0	284.934	0.0	3.96755	10.964100000000002	991.734	201.346	327.059	1.0	3.0	1.0	1.0	1.0
1	2021	134	19.0	287.5124561506372	287.5124561506372	303.325	0.0	284.037	0.0	3.34985	10.636199999999999	992.072	115.157	324.142	1.0	3.0	1.0	1.0	1.0
1	2021	134	19.5	286.47141498974963	286.47141498974963	302.132	0.0	283.629	0.0	3.43288	10.534300000000002	992.169	51.134	346.31	1.0	3.0	1.0	1.0	1.0
1	2021	134	20.0	285.5501741853596	285.5501741853596	300.948	0.0	283.214	0.0	2.89232	10.4148	992.23	-23.2637	359.617	1.0	3.0	1.0	1.0	1.0
1	2021	134	20.5	285.2991002216996	285.2991002216996	299.903	0.0	283.1	0.0	1.13983	10.3772	992.376	-24.8581	362.095	1.0	3.0	1.0	1.0	1.0
1	2021	134	21.0	284.99635255716333	284.99635255716333	299.027	0.0	282.914	0.0	0.485686	10.1901	992.404	-19.1736	361.693	1.0	3.0	1.0	1.0	1.0
1	2021	134	21.5	284.77856636261646	284.77856636261646	298.288	0.0	282.811	0.0	0.5401	10.0922	992.607	-13.0189	361.224	1.0	3.0	1.0	1.0	1.0
1	2021	134	22.0	284.3372665484282	284.3372665484282	297.713	0.0	282.27	0.0	3.64781	9.45654	992.831	-4.65503	360.953	1.0	3.0	1.0	1.0	1.0
1	2021	134	22.5	284.1459549733643	284.1459549733643	297.067	0.0	282.168	0.0	3.70006	9.32947	992.939	-17.1315	360.366	1.0	3.0	1.0	1.0	1.0
1	2021	134	23.0	284.0153617194321	284.0153617194321	296.564	0.0	282.102	0.0	3.20149	9.146920000000001	993.0450000000001	-14.2933	361.042	1.0	3.0	1.0	1.0	1.0
1	2021	134	23.5	283.87844471203755	283.87844471203755	295.995	0.0	282.056	0.0	3.04804	9.19546	992.9449999999999	-5.66533	361.31	1.0	3.0	1.0	1.0	1.0
1	2021	135	0.0	283.72975155672987	283.72975155672987	295.522	0.0	282.013	0.0	3.50102	9.426680000000001	992.893	-2.16387	360.655	1.0	3.0	1.0	1.0	1.0
1	2021	135	0.5	283.6564227477652	283.6564227477652	295.075	0.0	281.98	0.0	3.63717	9.55615	992.9000000000001	-1.40855	360.229	1.0	3.0	1.0	1.0	1.0
1	2021	135	1.0	283.5996880476277	283.5996880476277	294.718	0.0	281.857	0.0	2.87249	9.32528	992.857	-1.45753	360.092	1.0	3.0	1.0	1.0	1.0
1	2021	135	1.5	283.5264223317218	283.5264223317218	294.382	0.0	281.843	0.0	2.87184	9.24933	992.732	-1.36964	360.092	1.0	3.0	1.0	1.0	1.0
1	2021	135	2.0	283.5066902274535	283.5066902274535	294.132	0.0	281.858	0.0	3.26212	9.46734	992.615	-1.29685	360.142	1.0	3.0	1.0	1.0	1.0
1	2021	135	2.5	283.4880645781387	283.4880645781387	293.818	0.0	281.836	0.0	2.5348	9.66508	992.45	-1.28404	360.053	1.0	3.0	1.0	1.0	1.0
1	2021	135	3.0	283.45267992014817	283.45267992014817	293.573	0.0	281.869	0.0	2.72979	9.67437	992.312	-1.12656	360.186	1.0	3.0	1.0	1.0	1.0
1	2021	135	3.5	283.3810379624765	283.3810379624765	293.363	0.0	281.95	0.0	3.72769	10.3969	992.114	-0.997017	359.824	1.0	3.0	1.0	1.0	1.0
1	2021	135	4.0	283.3868287049612	283.3868287049612	293.13	0.0	281.931	0.0	3.20977	10.264100000000001	991.9979999999999	-1.01533	359.805	1.0	3.0	1.0	1.0	1.0
1	2021	135	4.5	283.40524738964604	283.40524738964604	292.923	0.0	281.841	0.0	3.1092	10.168600000000001	992.045	-1.20622	359.971	1.0	3.0	1.0	1.0	1.0
1	2021	135	5.0	283.3926354075165	283.3926354075165	292.777	0.0	281.827	0.0	3.03072	9.94606	991.992	-1.1522	360.129	1.0	3.0	1.0	1.0	1.0
1	2021	135	5.5	283.28958780456037	283.28958780456037	292.62	0.0	281.762	0.0	3.59558	9.513630000000001	991.9	-1.18699	359.856	1.0	3.0	1.0	1.0	1.0
1	2021	135	6.0	283.3032600222708	283.3032600222708	292.425	0.0	281.765	0.0	2.91547	9.84888	991.876	-0.639959	359.886	1.0	3.0	1.0	1.0	1.0
1	2021	135	6.5	283.45150886178106	283.45150886178106	292.248	0.0	281.827	0.0	1.60282	10.180299999999999	991.855	4.99516	360.381	1.0	3.0	1.0	1.0	1.0
1	2021	135	7.0	283.45474422292517	283.45474422292517	292.068	0.0	281.762	0.0	3.28087	10.601199999999999	992.1410000000001	18.5579	360.269	1.0	3.0	1.0	1.0	1.0
1	2021	135	7.5	283.764751137279	283.764751137279	292.047	0.0	281.834	0.0	2.78395	10.343800000000002	992.346	46.4061	360.211	1.0	3.0	1.0	1.0	1.0
1	2021	135	8.0	283.97198916713415	283.97198916713415	292.01	0.0	281.933	0.0	1.29856	10.1265	992.512	58.9893	360.622	1.0	3.0	1.0	1.0	1.0
1	2021	135	8.5	284.4665500572167	284.4665500572167	292.032	0.0	282.193	0.0	1.33337	10.0339	992.8319999999999	97.4238	361.436	1.0	3.0	1.0	1.0	1.0
1	2021	135	9.0	284.80916861241406	284.80916861241406	292.05	0.0	282.242	0.0	1.31225	10.0265	992.8110000000001	120.426	362.415	1.0	3.0	1.0	1.0	1.0
