Site	year	DOY	time	T_R1	T_C	T_S	VZA	T_A1	T_A0	u	ea	p	S_dn	RN	L_dn	LAI	h_C	f_c	f_g	w_C
1	2021	132	4.0	285.0005521281572	285.0005521281572	313.15	0.0	283.722	0.0	1.6274	10.529000000000002	992.898	-0.519566	-5.47842	369.216	1.0	3.0	1.0	1.0	1.0
1	2021	132	15.0	302.10408665591837	302.10408665591837	313.15	0.0	289.678	0.0	2.7873	13.2901	994.9260000000002	900.968	616.094	333.092	1.0	3.0	1.0	1.0	1.0
1	2021	132	16.5	298.07314820950575	298.07314820950575	313.15	0.0	288.642	0.0	3.32602	13.2287	994.592	629.451	417.856	346.936	1.0	3.0	1.0	1.0	1.0
1	2021	132	17.5	292.12189098737997	292.12189098737997	313.15	0.0	286.343	0.0	2.96053	12.758699999999997	994.319	248.946	168.409	377.555	1.0	3.0	1.0	1.0	1.0
1	2021	132	18.0	290.8025527787426	290.8025527787426	313.15	0.0	285.814	0.0	2.75274	12.5824	994.2710000000001	182.437	120.438	376.366	1.0	3.0	1.0	1.0	1.0
1	2021	132	18.5	289.8247886233928	289.8247886233928	313.15	0.0	285.583	0.0	2.09832	12.4747	994.191	126.439	76.0422	371.981	1.0	3.0	1.0	1.0	1.0
1	2021	133	11.0	293.11970750919573	293.11970750919573	313.15	0.0	287.598	0.0	0.580288	12.56	995.8100000000001	432.059	317.649	379.804	1.0	3.0	1.0	1.0	1.0
1	2021	133	11.5	295.4299507875982	295.4299507875982	313.15	0.0	288.136	0.0	2.41881	12.91	995.8760000000001	575.276	424.404	380.627	1.0	3.0	1.0	1.0	1.0
1	2021	133	14.0	302.94575063648705	302.94575063648705	313.15	0.0	288.642	0.0	3.77886	12.450399999999998	995.4889999999999	1002.85	702.381	324.668	1.0	3.0	1.0	1.0	1.0
1	2021	133	16.0	301.1583810412374	301.1583810412374	313.15	0.0	289.855	0.0	3.06376	12.5262	994.4110000000001	789.352	519.418	323.88	1.0	3.0	1.0	1.0	1.0
1	2021	133	16.5	299.0460848104257	299.0460848104257	313.15	0.0	289.152	0.0	3.47406	12.288699999999999	994.2560000000001	706.549	454.606	320.936	1.0	3.0	1.0	1.0	1.0
1	2021	133	17.5	295.4381413641392	295.4381413641392	313.15	0.0	288.311	0.0	3.3981	11.970999999999998	993.818	503.697	294.463	318.401	1.0	3.0	1.0	1.0	1.0
1	2021	133	18.0	294.27726129734066	294.27726129734066	313.15	0.0	288.39	0.0	2.35716	11.886600000000001	993.6969999999999	390.827	205.364	318.982	1.0	3.0	1.0	1.0	1.0
1	2021	133	18.5	293.40029314530796	293.40029314530796	313.15	0.0	289.18	0.0	0.767783	12.014899999999999	993.6460000000001	276.06	115.457	321.089	1.0	3.0	1.0	1.0	1.0
1	2021	134	6.5	283.25647064182397	283.25647064182397	313.15	0.0	281.648	0.0	3.01534	7.00126	993.2389999999999	6.15697	-0.204232	359.597	1.0	3.0	1.0	1.0	1.0
1	2021	134	8.5	284.65241804626726	284.65241804626726	313.15	0.0	281.819	0.0	2.10269	8.44838	993.8639999999999	106.797	76.5435	360.859	1.0	3.0	1.0	1.0	1.0
1	2021	134	16.0	299.536738622151	299.536738622151	313.15	0.0	288.733	0.0	4.52131	11.836400000000001	992.517	814.859	536.274	310.647	1.0	3.0	1.0	1.0	1.0
1	2021	134	16.5	298.75189073799993	298.75189073799993	313.15	0.0	288.7	0.0	3.88615	11.910499999999999	992.4680000000001	727.429	462.99	310.144	1.0	3.0	1.0	1.0	1.0
1	2021	134	17.0	296.8063242448568	296.8063242448568	313.15	0.0	287.969	0.0	3.33243	11.7336	992.255	640.252	394.462	308.608	1.0	3.0	1.0	1.0	1.0
1	2021	134	17.5	296.3427915932349	296.3427915932349	313.15	0.0	288.361	0.0	1.7442	11.7757	992.097	567.549	342.051	319.329	1.0	3.0	1.0	1.0	1.0
1	2021	134	18.0	292.34418644511385	292.34418644511385	313.15	0.0	286.482	0.0	4.27074	11.169500000000001	991.945	404.241	210.73	303.686	1.0	3.0	1.0	1.0	1.0
1	2021	135	7.0	283.45474422292517	283.45474422292517	313.15	0.0	281.762	0.0	3.28087	10.601199999999999	992.1410000000001	18.5579	8.93129	360.269	1.0	3.0	1.0	1.0	1.0
1	2021	135	7.5	283.764751137279	283.764751137279	313.15	0.0	281.834	0.0	2.78395	10.343800000000002	992.346	46.4061	30.3729	360.211	1.0	3.0	1.0	1.0	1.0
1	2021	135	9.5	285.28083078788075	285.28083078788075	313.15	0.0	282.44	0.0	1.72226	9.98686	992.8410000000001	147.89	108.335	362.584	1.0	3.0	1.0	1.0	1.0
1	2021	135	10.5	286.0637757194649	286.0637757194649	313.15	0.0	282.878	0.0	2.16205	10.289900000000001	993.1339999999999	181.068	129.365	359.986	1.0	3.0	1.0	1.0	1.0
1	2021	135	12.5	290.8458687355408	290.8458687355408	313.15	0.0	285.346	0.0	3.1872	10.1914	992.998	383.289	275.698	364.384	1.0	3.0	1.0	1.0	1.0
1	2021	135	13.5	293.75167799258537	293.75167799258537	313.15	0.0	286.447	0.0	3.03005	10.4179	992.4599999999999	492.225	353.112	368.013	1.0	3.0	1.0	1.0	1.0
1	2021	135	15.0	299.9965066039475	299.9965066039475	313.15	0.0	288.504	0.0	3.24395	10.2956	992.1410000000001	788.58	558.436	355.345	1.0	3.0	1.0	1.0	1.0
1	2021	135	16.0	296.59380770440526	296.59380770440526	313.15	0.0	287.668	0.0	3.22254	10.3981	991.8399999999999	585.171	410.187	362.785	1.0	3.0	1.0	1.0	1.0
1	2021	135	16.5	299.14525493764546	299.14525493764546	313.15	0.0	288.489	0.0	3.09283	10.2871	991.4749999999999	751.824	527.811	359.108	1.0	3.0	1.0	1.0	1.0
1	2021	135	17.0	294.0981839168689	294.0981839168689	313.15	0.0	286.856	0.0	3.09013	10.3468	991.372	390.148	253.194	352.624	1.0	3.0	1.0	1.0	1.0
1	2021	135	17.5	293.6911019522526	293.6911019522526	313.15	0.0	286.625	0.0	4.28854	10.210299999999998	991.2560000000001	475.407	300.484	334.271	1.0	3.0	1.0	1.0	1.0
1	2021	135	22.0	284.060208137246	284.060208137246	313.15	0.0	282.284	0.0	1.60199	10.1806	992.288	-2.63308	-12.4023	360.164	1.0	3.0	1.0	1.0	1.0
1	2021	136	4.0	283.8263415779764	283.8263415779764	313.15	0.0	282.726	0.0	1.2107	10.677000000000001	992.2570000000001	-0.202333	-10.5024	358.145	1.0	3.0	1.0	1.0	1.0
1	2021	136	5.5	283.82167989735575	283.82167989735575	313.15	0.0	282.854	0.0	0.722536	10.6667	992.466	-0.0421145	-10.3403	358.216	1.0	3.0	1.0	1.0	1.0
1	2021	136	8.5	287.04928910418727	287.04928910418727	313.15	0.0	283.959	0.0	1.60838	10.8361	992.9039999999999	156.958	107.352	361.217	1.0	3.0	1.0	1.0	1.0
1	2021	136	11.0	294.67633623490957	294.67633623490957	313.15	0.0	287.94	0.0	0.73721	11.028	993.834	417.572	296.554	372.857	1.0	3.0	1.0	1.0	1.0
1	2021	136	12.0	294.6859204379095	294.6859204379095	313.15	0.0	287.687	0.0	3.28125	11.702000000000002	993.84	430.262	310.316	374.691	1.0	3.0	1.0	1.0	1.0
1	2021	136	12.5	294.2569120496318	294.2569120496318	313.15	0.0	287.596	0.0	3.14286	11.4805	993.668	424.76	305.521	374.811	1.0	3.0	1.0	1.0	1.0
1	2021	136	13.5	296.7723647461633	296.7723647461633	313.15	0.0	288.203	0.0	3.57213	11.360899999999997	993.689	590.169	432.474	375.543	1.0	3.0	1.0	1.0	1.0
1	2021	136	14.5	298.302307803834	298.302307803834	313.15	0.0	288.89	0.0	3.48957	11.406400000000001	993.687	659.867	479.704	372.988	1.0	3.0	1.0	1.0	1.0
1	2021	136	15.0	297.53653712705886	297.53653712705886	313.15	0.0	288.924	0.0	2.81064	11.3354	993.648	566.239	406.745	373.767	1.0	3.0	1.0	1.0	1.0
1	2021	136	15.5	296.47693476729245	296.47693476729245	313.15	0.0	288.936	0.0	1.04455	11.7594	993.7710000000002	428.072	295.639	372.256	1.0	3.0	1.0	1.0	1.0
1	2021	136	16.0	298.0702054332438	298.0702054332438	313.15	0.0	289.136	0.0	3.23976	11.453100000000001	993.557	651.711	456.57	355.096	1.0	3.0	1.0	1.0	1.0
1	2021	136	16.5	299.4664388805897	299.4664388805897	313.15	0.0	289.554	0.0	3.90552	11.4512	993.419	740.898	494.568	329.977	1.0	3.0	1.0	1.0	1.0
1	2021	136	17.0	297.62882590629806	297.62882590629806	313.15	0.0	289.24	0.0	3.59166	11.474000000000002	993.4389999999999	617.892	390.752	323.26	1.0	3.0	1.0	1.0	1.0
1	2021	136	17.5	296.03410650502406	296.03410650502406	313.15	0.0	288.79	0.0	3.50332	11.3595	993.279	518.817	311.842	322.396	1.0	3.0	1.0	1.0	1.0
1	2021	136	18.0	294.3717629769659	294.3717629769659	313.15	0.0	288.448	0.0	2.99828	11.329	993.142	411.876	228.642	322.617	1.0	3.0	1.0	1.0	1.0
1	2021	136	18.5	292.12281628544594	292.12281628544594	313.15	0.0	287.484	0.0	2.76282	11.212	993.2610000000001	302.404	148.514	322.524	1.0	3.0	1.0	1.0	1.0
1	2021	137	2.0	284.5291780230562	284.5291780230562	313.15	0.0	283.085	0.0	2.46269	10.4462	994.6560000000001	-0.685735	-12.7369	359.589	1.0	3.0	1.0	1.0	1.0
1	2021	137	2.5	284.5186497762259	284.5186497762259	313.15	0.0	283.077	0.0	1.98275	10.4846	994.622	-0.705419	-12.3975	359.937	1.0	3.0	1.0	1.0	1.0
1	2021	137	3.0	284.5118022947462	284.5118022947462	313.15	0.0	283.091	0.0	1.45285	10.527	994.5550000000001	-0.720068	-12.2345	360.091	1.0	3.0	1.0	1.0	1.0
1	2021	137	3.5	284.4591053272965	284.4591053272965	313.15	0.0	283.044	0.0	1.66223	10.490599999999999	994.593	-0.635839	-12.0176	359.954	1.0	3.0	1.0	1.0	1.0
1	2021	137	4.0	284.41392898426045	284.41392898426045	313.15	0.0	282.989	0.0	1.44195	10.5396	994.585	-0.712286	-11.7352	360.044	1.0	3.0	1.0	1.0	1.0
1	2021	137	4.5	284.3715425840599	284.3715425840599	313.15	0.0	282.929	0.0	2.16773	10.576199999999998	994.543	-0.700384	-11.3091	360.236	1.0	3.0	1.0	1.0	1.0
1	2021	137	5.5	284.16320664342123	284.16320664342123	313.15	0.0	282.728	0.0	1.44972	10.4654	994.588	-1.48591	-11.6701	359.786	1.0	3.0	1.0	1.0	1.0
1	2021	137	6.5	284.3335671035418	284.3335671035418	313.15	0.0	282.909	0.0	1.80737	10.522	994.9689999999999	4.7269	-6.84901	359.93	1.0	3.0	1.0	1.0	1.0
1	2021	137	7.5	284.7415412546172	284.7415412546172	313.15	0.0	282.862	0.0	2.00528	10.545499999999999	995.553	34.0771	15.577	360.12	1.0	3.0	1.0	1.0	1.0
1	2021	137	10.5	290.83289824720634	290.83289824720634	313.15	0.0	285.399	0.0	1.44583	11.298800000000002	995.8799999999999	280.804	197.675	368.502	1.0	3.0	1.0	1.0	1.0
1	2021	137	12.0	301.68056127202624	301.68056127202624	313.15	0.0	288.743	0.0	2.24925	11.7954	996.284	949.774	673.012	334.693	1.0	3.0	1.0	1.0	1.0
1	2021	137	13.5	304.5016983607022	304.5016983607022	313.15	0.0	289.68	0.0	3.54389	11.589	996.0130000000001	1017.26	709.983	319.212	1.0	3.0	1.0	1.0	1.0
1	2021	137	14.0	304.08925449858964	304.08925449858964	313.15	0.0	289.272	0.0	3.92241	11.236700000000003	995.877	1002.47	695.971	316.731	1.0	3.0	1.0	1.0	1.0
1	2021	137	14.5	303.64880007156523	303.64880007156523	313.15	0.0	289.299	0.0	3.81116	11.402999999999999	995.697	971.211	667.32	315.726	1.0	3.0	1.0	1.0	1.0
1	2021	137	15.0	303.61396755271636	303.61396755271636	313.15	0.0	290.111	0.0	2.16207	11.5053	995.539	923.213	626.916	318.354	1.0	3.0	1.0	1.0	1.0
1	2021	137	15.5	303.1381054906323	303.1381054906323	313.15	0.0	290.526	0.0	2.89403	11.7551	995.2239999999999	862.358	574.61	319.353	1.0	3.0	1.0	1.0	1.0
1	2021	137	16.0	301.37959758802066	301.37959758802066	313.15	0.0	290.245	0.0	4.3821	11.7987	994.923	797.712	519.537	316.91	1.0	3.0	1.0	1.0	1.0
1	2021	137	16.5	300.74375775177947	300.74375775177947	313.15	0.0	290.764	0.0	3.63731	11.8615	994.611	712.757	447.921	317.785	1.0	3.0	1.0	1.0	1.0
1	2021	137	17.0	298.82038914488214	298.82038914488214	313.15	0.0	290.072	0.0	3.49784	12.062899999999999	994.566	618.735	373.275	315.337	1.0	3.0	1.0	1.0	1.0
1	2021	137	17.5	295.42470248032487	295.42470248032487	313.15	0.0	288.219	0.0	4.63736	11.8713	994.4810000000001	519.088	299.501	309.617	1.0	3.0	1.0	1.0	1.0
1	2021	137	18.0	292.47572126028496	292.47572126028496	313.15	0.0	286.772	0.0	4.8428	11.7054	994.242	415.232	217.345	302.339	1.0	3.0	1.0	1.0	1.0
1	2021	137	23.0	284.51133262649927	284.51133262649927	313.15	0.0	282.853	0.0	3.62904	10.7813	995.471	-0.769965	-15.2515	357.072	1.0	3.0	1.0	1.0	1.0
1	2021	138	7.5	284.4127248779154	284.4127248779154	313.15	0.0	282.652	0.0	4.77329	10.623000000000001	995.183	93.0229	26.5753	319.906	1.0	3.0	1.0	1.0	1.0
1	2021	138	9.0	289.77695805881524	289.77695805881524	313.15	0.0	284.592	0.0	6.32678	10.878699999999998	995.362	527.938	308.952	292.623	1.0	3.0	1.0	1.0	1.0
1	2021	138	10.5	299.38885563290586	299.38885563290586	313.15	0.0	289.617	0.0	4.16016	11.236700000000003	994.887	818.745	534.649	309.172	1.0	3.0	1.0	1.0	1.0
1	2021	138	11.0	303.008124693539	303.008124693539	313.15	0.0	291.487	0.0	2.81235	11.238900000000001	994.7	893.09	589.362	315.865	1.0	3.0	1.0	1.0	1.0
1	2021	138	11.5	305.58435826929264	305.58435826929264	313.15	0.0	293.12	0.0	2.53577	10.5888	994.625	951.255	635.34	321.886	1.0	3.0	1.0	1.0	1.0
1	2021	138	12.0	307.4715075777729	307.4715075777729	313.15	0.0	294.387	0.0	3.89426	9.83788	994.4369999999999	996.173	670.708	326.554	1.0	3.0	1.0	1.0	1.0
1	2021	138	12.5	308.46184646995795	308.46184646995795	313.15	0.0	294.677	0.0	4.16867	10.047600000000001	994.293	1025.18	693.862	327.745	1.0	3.0	1.0	1.0	1.0
1	2021	138	14.0	307.8945198746421	307.8945198746421	313.15	0.0	293.95	0.0	5.34416	10.6379	993.105	1026.09	694.193	323.465	1.0	3.0	1.0	1.0	1.0
1	2021	138	15.0	305.0311178823025	305.0311178823025	313.15	0.0	292.721	0.0	6.3157	10.3393	992.7570000000001	950.06	635.924	318.741	1.0	3.0	1.0	1.0	1.0
1	2021	138	15.5	303.16019771832987	303.16019771832987	313.15	0.0	291.583	0.0	6.48765	10.6055	992.563	892.101	588.835	313.848	1.0	3.0	1.0	1.0	1.0
1	2021	138	16.0	301.09128634212044	301.09128634212044	313.15	0.0	290.599	0.0	6.34978	10.583499999999999	992.2439999999999	817.944	529.681	310.22	1.0	3.0	1.0	1.0	1.0
1	2021	138	16.5	299.19189047125604	299.19189047125604	313.15	0.0	289.896	0.0	6.07844	10.6041	992.065	731.745	459.529	307.099	1.0	3.0	1.0	1.0	1.0
1	2021	138	17.0	297.9644371435087	297.9644371435087	313.15	0.0	289.86	0.0	5.71434	10.4251	992.048	631.89	376.779	306.068	1.0	3.0	1.0	1.0	1.0
1	2021	138	17.5	295.3585484342392	295.3585484342392	313.15	0.0	288.834	0.0	6.62728	10.886099999999999	992.197	521.82	291.819	303.436	1.0	3.0	1.0	1.0	1.0
1	2021	138	18.0	293.08033720528175	293.08033720528175	313.15	0.0	287.887	0.0	5.95089	11.216	992.237	400.81	197.923	301.306	1.0	3.0	1.0	1.0	1.0
1	2021	138	23.0	284.13058110607983	284.13058110607983	313.15	0.0	283.762	0.0	3.17325	9.149550000000001	992.7810000000001	-3.83609	-77.047	296.11	1.0	3.0	1.0	1.0	1.0
1	2021	139	1.0	284.48632723339125	284.48632723339125	313.15	0.0	283.78	0.0	6.39491	9.22331	992.3919999999999	-3.45843	-80.818	293.488	1.0	3.0	1.0	1.0	1.0
1	2021	139	3.5	283.46795418534055	283.46795418534055	313.15	0.0	282.888	0.0	5.60901	9.135100000000001	991.7880000000001	-3.6951	-84.9753	284.448	1.0	3.0	1.0	1.0	1.0
1	2021	139	4.0	283.1860173945981	283.1860173945981	313.15	0.0	282.676	0.0	5.18815	9.18577	991.61	-3.71066	-86.5439	281.618	1.0	3.0	1.0	1.0	1.0
1	2021	139	4.5	282.9478385827697	282.9478385827697	313.15	0.0	282.548	0.0	4.34913	9.10233	991.568	-3.80633	-86.4141	280.674	1.0	3.0	1.0	1.0	1.0
1	2021	139	5.0	283.1160684887277	283.1160684887277	313.15	0.0	282.757	0.0	5.32047	9.09533	992.1519999999999	-3.6365	-86.0424	281.833	1.0	3.0	1.0	1.0	1.0
1	2021	139	5.5	283.10403364730826	283.10403364730826	313.15	0.0	282.637	0.0	5.94052	9.10188	992.175	-3.77887	-86.3743	281.239	1.0	3.0	1.0	1.0	1.0
1	2021	139	8.5	289.80037090563127	289.80037090563127	313.15	0.0	285.687	0.0	4.01953	9.17276	991.992	404.301	205.133	291.508	1.0	3.0	1.0	1.0	1.0
1	2021	139	9.5	295.2193646525635	295.2193646525635	313.15	0.0	287.374	0.0	2.38661	9.38291	992.153	619.638	368.361	297.368	1.0	3.0	1.0	1.0	1.0
1	2021	139	11.0	299.7128460076063	299.7128460076063	313.15	0.0	288.988	0.0	6.32379	9.3339	991.6719999999999	905.216	606.744	303.695	1.0	3.0	1.0	1.0	1.0
1	2021	139	13.5	302.2883885873459	302.2883885873459	313.15	0.0	288.447	0.0	7.50351	9.44231	991.7149999999999	1043.48	728.256	306.802	1.0	3.0	1.0	1.0	1.0
1	2021	139	14.0	302.28992439431045	302.28992439431045	313.15	0.0	288.665	0.0	7.18917	9.51909	991.678	1023.49	710.548	307.614	1.0	3.0	1.0	1.0	1.0
1	2021	139	14.5	300.61308254455116	300.61308254455116	313.15	0.0	287.896	0.0	8.40056	9.31652	991.5939999999999	991.517	686.987	305.336	1.0	3.0	1.0	1.0	1.0
1	2021	139	15.0	299.05405062942333	299.05405062942333	313.15	0.0	287.471	0.0	9.11518	9.33729	991.3210000000001	948.522	652.995	303.283	1.0	3.0	1.0	1.0	1.0
1	2021	139	15.5	297.7258006836638	297.7258006836638	313.15	0.0	287.153	0.0	9.31416	9.081520000000001	991.1739999999999	892.546	605.486	300.811	1.0	3.0	1.0	1.0	1.0
1	2021	139	16.0	296.8974598678471	296.8974598678471	313.15	0.0	287.162	0.0	8.54652	9.07158	990.917	818.568	542.206	300.211	1.0	3.0	1.0	1.0	1.0
1	2021	139	17.0	295.15871454177756	295.15871454177756	313.15	0.0	286.621	0.0	5.41926	8.86731	991.653	623.529	377.59	297.817	1.0	3.0	1.0	1.0	1.0
1	2021	139	17.5	293.49809996167807	293.49809996167807	313.15	0.0	286.322	0.0	4.62369	8.56771	991.47	512.764	286.377	295.182	1.0	3.0	1.0	1.0	1.0
1	2021	139	22.0	283.48143757280366	283.48143757280366	313.15	0.0	282.387	0.0	8.73171	8.34539	992.2139999999999	-3.17553	-83.9323	284.733	1.0	3.0	1.0	1.0	1.0
1	2021	139	22.5	283.3757335026943	283.3757335026943	313.15	0.0	282.316	0.0	9.41032	8.28917	992.0519999999999	-3.07437	-83.2655	284.743	1.0	3.0	1.0	1.0	1.0
1	2021	139	23.0	283.27504994225865	283.27504994225865	313.15	0.0	282.213	0.0	9.64213	8.35154	991.7520000000001	-2.99563	-82.4323	284.908	1.0	3.0	1.0	1.0	1.0
1	2021	139	23.5	283.11863864351204	283.11863864351204	313.15	0.0	282.085	0.0	9.42417	8.39377	991.61	-3.08169	-82.1002	284.524	1.0	3.0	1.0	1.0	1.0
1	2021	140	0.0	282.85958735354563	282.85958735354563	313.15	0.0	281.87	0.0	8.24669	8.327960000000001	991.8589999999999	-3.26983	-81.2698	284.211	1.0	3.0	1.0	1.0	1.0
1	2021	140	0.5	282.66968629974053	282.66968629974053	313.15	0.0	281.696	0.0	8.38144	8.262160000000002	991.876	-3.21261	-81.7031	282.825	1.0	3.0	1.0	1.0	1.0
1	2021	140	1.0	282.52278660433507	282.52278660433507	313.15	0.0	281.599	0.0	8.78312	8.18982	991.5949999999999	-3.30645	-84.5586	279.314	1.0	3.0	1.0	1.0	1.0
1	2021	140	1.5	282.36152585057323	282.36152585057323	313.15	0.0	281.472	0.0	8.43133	8.155180000000001	991.4449999999999	-3.42776	-86.5069	276.639	1.0	3.0	1.0	1.0	1.0
1	2021	140	2.0	282.3052083093249	282.3052083093249	313.15	0.0	281.427	0.0	8.50866	8.24731	991.258	-3.4447	-87.1643	275.747	1.0	3.0	1.0	1.0	1.0
1	2021	140	2.5	282.1775724549915	282.1775724549915	313.15	0.0	281.383	0.0	7.75639	8.27228	991.143	-3.45752	-87.4814	274.985	1.0	3.0	1.0	1.0	1.0
1	2021	140	3.0	282.2488587519995	282.2488587519995	313.15	0.0	281.416	0.0	8.42632	8.354009999999999	991.049	-3.49643	-86.9107	275.781	1.0	3.0	1.0	1.0	1.0
1	2021	140	5.0	281.68187461046585	281.68187461046585	313.15	0.0	281.043	0.0	6.71108	8.08595	991.0219999999999	-4.04483	-90.9192	269.518	1.0	3.0	1.0	1.0	1.0
1	2021	140	5.5	281.5745939308189	281.5745939308189	313.15	0.0	280.958	0.0	7.10242	7.975399999999999	991.0169999999999	-3.78482	-91.3614	268.437	1.0	3.0	1.0	1.0	1.0
1	2021	140	8.5	287.74732219518654	287.74732219518654	313.15	0.0	284.131	0.0	6.45428	6.82427	991.497	418.232	204.093	271.287	1.0	3.0	1.0	1.0	1.0
1	2021	140	9.0	290.15516471727125	290.15516471727125	313.15	0.0	284.977	0.0	6.03752	6.699769999999999	991.558	530.251	289.556	274.12	1.0	3.0	1.0	1.0	1.0
1	2021	140	10.0	294.8895676230299	294.8895676230299	313.15	0.0	286.53	0.0	5.9017	6.872730000000001	991.684	757.51	470.281	278.993	1.0	3.0	1.0	1.0	1.0
1	2021	140	11.0	299.23245794809196	299.23245794809196	313.15	0.0	287.928	0.0	6.06552	6.6466899999999995	991.5409999999999	935.107	612.742	283.243	1.0	3.0	1.0	1.0	1.0
1	2021	140	13.0	304.4293704928079	304.4293704928079	313.15	0.0	289.579	0.0	5.01182	6.99771	991.8219999999999	1067.11	715.238	290.532	1.0	3.0	1.0	1.0	1.0
1	2021	140	13.5	304.6543749840313	304.6543749840313	313.15	0.0	289.577	0.0	5.10343	7.3624	991.7110000000001	1075.12	726.74	293.49	1.0	3.0	1.0	1.0	1.0
1	2021	140	14.5	303.49036953347763	303.49036953347763	313.15	0.0	288.973	0.0	5.31708	7.87605	991.903	1021.55	684.601	293.494	1.0	3.0	1.0	1.0	1.0
1	2021	140	15.0	302.1864382784983	302.1864382784983	313.15	0.0	288.45	0.0	5.17625	8.00314	992.0989999999999	977.677	648.25	290.634	1.0	3.0	1.0	1.0	1.0
1	2021	140	15.5	299.10420011234896	299.10420011234896	313.15	0.0	287.239	0.0	7.44128	8.07151	991.546	924.184	609.48	285.312	1.0	3.0	1.0	1.0	1.0
1	2021	140	17.0	292.8717730894337	292.8717730894337	313.15	0.0	285.605	0.0	8.64465	7.80404	991.3249999999999	663.931	401.582	280.909	1.0	3.0	1.0	1.0	1.0
1	2021	140	17.5	291.60712886625413	291.60712886625413	313.15	0.0	285.358	0.0	7.59146	7.989120000000001	991.205	546.515	299.999	275.981	1.0	3.0	1.0	1.0	1.0
1	2021	140	22.5	282.51820125683383	282.51820125683383	313.15	0.0	281.578	0.0	6.69916	7.71415	993.1989999999998	-3.82968	-91.0312	273.412	1.0	3.0	1.0	1.0	1.0
1	2021	141	0.0	281.92818102980914	281.92818102980914	313.15	0.0	281.123	0.0	6.53237	7.61879	993.168	-3.90842	-93.2538	268.311	1.0	3.0	1.0	1.0	1.0
1	2021	141	1.5	281.90842559741697	281.90842559741697	313.15	0.0	281.122	0.0	5.32792	7.7300699999999996	993.0129999999999	-3.62735	-83.1377	278.135	1.0	3.0	1.0	1.0	1.0
1	2021	141	2.0	281.89084403596115	281.89084403596115	313.15	0.0	281.126	0.0	5.68645	7.77616	992.988	-3.30325	-77.5276	283.414	1.0	3.0	1.0	1.0	1.0
1	2021	141	2.5	282.08569187285576	282.08569187285576	313.15	0.0	281.2	0.0	5.01533	7.83134	992.8430000000001	-2.40374	-54.9673	306.357	1.0	3.0	1.0	1.0	1.0
1	2021	141	3.0	282.4144694403445	282.4144694403445	313.15	0.0	281.404	0.0	5.81058	7.81002	992.6980000000001	-1.53398	-38.7985	323.391	1.0	3.0	1.0	1.0	1.0
1	2021	141	6.5	282.91763684606116	282.91763684606116	313.15	0.0	281.635	0.0	4.39822	7.96713	993.3810000000001	9.15078	-15.8236	339.604	1.0	3.0	1.0	1.0	1.0
1	2021	141	7.5	283.20855425551264	283.20855425551264	313.15	0.0	281.682	0.0	4.88156	7.956950000000001	994.081	46.5709	-4.75982	320.169	1.0	3.0	1.0	1.0	1.0
1	2021	141	16.0	297.99764391901886	297.99764391901886	313.15	0.0	286.41	0.0	5.63949	8.962530000000001	995.165	841.909	545.003	289.987	1.0	3.0	1.0	1.0	1.0
1	2021	141	16.5	296.1454969399795	296.1454969399795	313.15	0.0	286.17	0.0	5.72774	8.77618	994.946	751.054	469.055	286.457	1.0	3.0	1.0	1.0	1.0
1	2021	141	17.0	294.36309660704313	294.36309660704313	313.15	0.0	285.762	0.0	6.26182	8.686589999999999	994.9680000000001	663.86	400.989	288.84	1.0	3.0	1.0	1.0	1.0
1	2021	141	17.5	292.65353299045194	292.65353299045194	313.15	0.0	285.294	0.0	5.35527	8.63192	994.838	550.794	310.618	288.229	1.0	3.0	1.0	1.0	1.0
1	2021	142	6.5	282.89281635364597	282.89281635364597	313.15	0.0	281.483	0.0	2.92573	7.79637	995.76	13.5824	-11.6286	340.537	1.0	3.0	1.0	1.0	1.0
1	2021	142	9.5	291.52735098004507	291.52735098004507	313.15	0.0	284.479	0.0	2.55089	8.20736	997.028	485.582	305.205	319.999	1.0	3.0	1.0	1.0	1.0
1	2021	142	10.0	292.06235273458697	292.06235273458697	313.15	0.0	284.622	0.0	2.95637	8.189829999999999	997.201	518.597	323.581	310.468	1.0	3.0	1.0	1.0	1.0
1	2021	142	13.0	304.37249354867714	304.37249354867714	313.15	0.0	288.993	0.0	3.66198	9.0748	996.8180000000001	1040.27	709.254	303.329	1.0	3.0	1.0	1.0	1.0
1	2021	142	13.5	304.26525987014617	304.26525987014617	313.15	0.0	288.974	0.0	4.70739	9.08801	996.665	1042.27	711.305	303.11	1.0	3.0	1.0	1.0	1.0
1	2021	142	14.5	304.28683730964156	304.28683730964156	313.15	0.0	289.767	0.0	4.96783	9.24182	996.2610000000001	997.466	669.311	304.42	1.0	3.0	1.0	1.0	1.0
1	2021	142	15.5	302.49016027043626	302.49016027043626	313.15	0.0	289.738	0.0	4.96206	8.82192	996.0539999999999	890.942	580.528	304.137	1.0	3.0	1.0	1.0	1.0
1	2021	142	16.0	300.07281867037796	300.07281867037796	313.15	0.0	289.01	0.0	6.30921	9.06653	996.109	817.587	525.666	302.386	1.0	3.0	1.0	1.0	1.0
1	2021	142	16.5	297.5728354080007	297.5728354080007	313.15	0.0	287.77	0.0	5.78795	9.315560000000001	996.396	732.016	456.233	296.813	1.0	3.0	1.0	1.0	1.0
